84;22
3;95
82;96
78;61
68;82
68;36
64;8
69;78
48;58
89;41
83;98
62;85
39;70
91;16
84;10
54;27
15;26
36;11
89;63
72;41
52;56
14;8
42;23
88;26
73;8
5;62
0;7
37;21
49;2
32;77
79;81
99;45
89;72
65;1
4;68
25;43
22;99
59;80
42;32
32;85
41;53
99;73
36;89
35;59
46;92
87;48
92;66
93;90
25;51
25;88
92;57
49;64
68;66
71;70
89;56
86;79
8;81
90;34
80;13
96;94
52;81
74;85
7;97
78;97
77;74
50;71
76;97
21;86
56;72
9;83
76;38
17;10
24;3
90;18
80;78
24;27
99;10
69;46
74;41
51;10
33;3
52;70
92;90
42;93
56;30
89;60
71;46
53;42
84;46
41;7
11;39
15;73
62;20
12;65
64;66
52;14
56;20
44;42
10;37
59;76
