84;99
13;1
36;43
0;55
80;3
38;27
79;86
44;34
16;50
99;19
53;45
47;79
14;95
79;52
50;93
20;3
68;25
84;47
38;83
15;62
86;70
74;99
38;66
89;82
64;9
67;1
63;40
41;97
69;68
86;29
41;66
68;29
2;15
61;13
11;48
38;71
99;17
89;72
31;59
67;48
63;59
29;28
60;66
7;61
99;71
44;12
76;21
19;60
26;0
19;52
56;16
99;94
44;16
6;69
50;44
89;73
90;40
45;8
37;86
17;56
1;42
14;0
16;33
29;94
24;56
91;68
10;21
73;92
91;85
36;66
25;29
52;7
13;46
75;22
89;49
0;50
19;67
85;10
8;24
58;13
71;90
10;71
93;25
0;42
50;53
69;74
79;59
35;21
60;18
40;73
45;50
66;48
75;9
12;26
81;47
57;29
88;39
64;29
61;75
29;34
