52;64
89;38
31;73
77;5
77;46
0;23
29;78
42;77
56;84
30;13
9;59
86;80
66;77
45;43
85;34
73;21
45;67
59;19
98;51
73;44
57;1
93;20
69;86
95;98
96;65
28;95
79;29
97;92
85;80
85;40
94;1
63;34
10;99
19;45
72;13
72;40
24;49
28;63
76;65
44;75
72;52
6;0
72;16
84;80
30;27
31;40
34;40
42;73
1;96
5;67
14;44
90;10
31;60
98;62
13;21
81;98
20;65
75;10
98;29
59;57
79;28
1;9
55;96
42;81
77;59
5;9
87;90
82;1
89;57
50;52
73;92
71;52
81;33
91;74
99;34
53;55
8;14
57;24
16;98
97;47
32;24
69;53
9;22
78;93
28;80
17;70
8;56
25;68
82;76
45;68
75;8
25;91
33;14
40;52
2;49
97;90
98;7
43;64
43;41
9;89
