86;78
65;92
64;47
17;99
3;97
10;54
79;19
43;46
50;81
77;26
3;84
17;14
47;50
11;35
24;49
2;49
82;58
22;83
85;97
60;40
66;8
7;6
16;27
84;18
32;38
42;71
52;7
90;31
9;61
97;40
70;17
9;47
11;49
70;41
34;98
4;67
5;99
53;26
41;28
84;34
84;36
7;18
10;14
63;57
48;84
21;23
17;19
58;22
64;11
42;39
94;46
87;59
79;71
75;31
30;86
70;49
37;55
35;22
61;98
13;33
77;69
1;82
27;15
50;64
8;10
15;89
23;75
24;28
99;7
28;12
3;44
14;7
95;49
45;46
8;30
55;50
25;49
12;89
65;18
34;20
32;2
88;53
85;28
91;8
70;47
33;54
54;60
8;23
53;16
74;32
64;76
0;32
25;0
24;86
95;83
12;22
84;88
70;29
29;0
62;87
