15;58
22;93
81;4
30;59
19;24
22;16
34;19
20;41
95;9
84;44
88;73
86;55
71;87
44;92
94;78
14;47
87;59
61;82
43;66
41;2
89;27
77;33
48;58
52;51
95;75
68;14
67;98
66;2
16;86
99;85
67;57
73;76
39;30
92;36
94;7
24;71
35;36
78;14
16;60
2;85
42;9
29;98
37;20
31;35
16;1
40;62
74;25
3;27
60;37
63;51
75;5
22;41
81;37
99;64
20;48
23;29
37;17
25;40
2;51
69;17
76;64
86;38
18;53
54;64
76;6
45;6
19;70
93;42
88;99
48;62
70;29
40;51
90;52
46;59
13;2
67;89
37;1
73;90
50;33
10;8
77;70
13;81
4;20
11;51
21;99
79;70
74;9
89;64
11;79
99;93
81;87
63;43
68;47
11;26
67;30
78;82
21;62
0;58
31;30
3;18
