22;67
20;55
73;91
36;86
39;92
96;55
72;17
42;8
24;66
90;24
83;26
65;62
79;70
9;30
99;39
74;20
49;47
53;59
87;34
36;97
76;17
34;59
47;19
5;69
94;25
57;31
95;90
6;71
3;28
75;31
7;65
0;13
44;9
23;76
21;55
12;30
93;68
77;69
71;59
97;14
30;19
79;61
3;19
42;31
32;13
26;54
21;81
79;75
73;77
72;6
16;25
61;13
19;87
30;83
92;32
40;83
54;47
71;56
62;86
42;84
96;27
49;72
16;92
81;50
64;17
64;5
54;73
37;38
16;30
90;23
73;16
56;22
46;66
65;64
62;8
54;60
97;27
2;12
19;89
46;1
18;47
95;70
12;24
3;46
5;90
91;9
77;15
6;68
20;82
49;31
96;86
99;48
87;8
17;28
86;97
51;95
37;58
41;89
27;87
45;37
