96;26
11;6
30;84
46;45
97;81
33;4
26;20
62;40
5;80
37;67
55;44
72;78
73;84
42;68
15;36
55;66
67;3
2;70
83;21
61;29
96;40
41;72
5;57
70;54
57;79
74;30
53;67
9;50
49;52
41;95
85;92
15;18
28;37
26;10
71;76
84;88
82;22
27;2
41;42
87;88
25;2
39;42
35;22
71;66
65;88
55;10
24;70
65;39
4;97
58;22
50;23
3;65
39;75
82;2
60;44
30;58
20;27
12;66
57;22
7;0
73;15
29;71
77;82
24;32
89;68
91;21
73;44
97;37
56;25
43;93
32;79
22;59
80;12
20;78
42;72
54;68
94;1
76;73
48;68
46;70
87;44
27;80
80;59
94;67
97;19
3;36
58;44
59;15
28;91
48;98
75;14
32;41
29;63
72;45
62;14
15;61
83;98
80;55
4;81
64;1
