70;39
62;11
58;94
6;87
67;88
73;71
1;55
37;73
73;39
69;50
11;40
99;11
88;11
70;46
30;31
62;92
60;76
35;19
45;39
33;64
89;2
93;18
76;98
71;16
94;34
98;13
27;56
66;61
35;37
97;96
93;87
1;84
17;94
11;9
10;46
82;44
28;73
59;80
32;60
20;32
87;31
24;44
87;37
11;95
13;81
85;90
7;72
79;92
47;32
38;48
79;60
84;89
5;15
19;21
99;87
40;99
25;21
76;78
57;30
19;22
95;83
12;72
53;12
78;94
79;42
73;40
21;76
98;0
40;36
43;37
96;79
45;83
67;51
26;60
75;79
74;79
28;6
35;82
69;93
57;41
94;74
97;74
6;65
98;21
48;74
75;94
13;11
61;2
20;25
82;43
3;16
11;50
95;66
69;44
49;42
45;25
77;96
90;99
54;58
59;1
