77;43
33;61
94;82
99;75
40;21
31;14
78;25
0;28
57;41
75;93
67;22
55;69
56;5
79;28
24;62
58;46
85;65
67;71
14;83
31;23
64;66
99;1
77;9
14;78
51;43
1;61
42;48
88;17
68;79
52;10
28;65
72;79
16;73
2;43
18;68
33;50
81;14
15;0
32;41
82;55
9;62
29;96
13;45
92;52
26;77
9;68
77;25
82;44
31;86
83;55
94;73
22;27
87;71
94;52
53;90
89;31
18;14
91;0
32;18
20;82
31;91
7;0
96;65
5;58
27;63
90;42
83;30
63;79
6;1
8;99
69;50
53;76
78;49
8;40
10;29
23;16
79;48
81;85
50;29
92;14
18;20
40;80
43;73
33;73
91;96
57;11
99;57
1;30
58;64
70;82
39;98
11;16
54;58
27;21
95;89
29;42
71;20
63;87
71;13
24;97
