34;7
78;39
55;40
93;78
17;68
45;82
14;60
19;20
87;54
32;33
10;90
55;91
25;50
53;18
45;30
64;46
66;3
69;57
32;77
16;15
71;69
98;21
40;4
27;11
4;16
82;59
8;99
73;46
56;78
91;78
48;5
70;32
49;18
58;84
84;94
68;52
66;87
99;23
42;12
21;37
69;83
0;19
66;16
69;40
96;29
85;21
7;8
43;11
32;94
52;60
81;55
92;70
58;72
97;85
93;91
56;47
97;86
60;16
25;29
92;31
85;14
75;27
77;55
6;70
15;37
39;20
55;0
29;85
23;4
59;80
16;3
0;66
12;70
63;49
90;74
53;37
62;37
47;18
1;15
17;97
94;67
18;34
5;14
51;98
69;34
72;65
19;34
49;87
62;81
75;72
52;95
63;30
29;75
70;16
43;56
7;79
62;4
54;91
42;79
46;76
