59;31
76;51
30;11
2;44
52;77
92;35
51;91
58;12
43;81
6;44
5;3
53;54
30;36
63;54
10;92
21;50
14;72
43;62
90;59
14;31
63;16
98;67
62;35
73;15
61;10
80;2
98;77
36;89
99;22
22;21
17;98
55;77
30;6
52;42
21;14
45;99
1;65
72;0
89;10
2;27
92;88
35;27
99;83
6;45
10;42
38;15
33;44
98;5
65;57
23;33
70;14
83;40
22;15
95;69
43;49
51;54
98;27
83;5
38;75
77;41
87;84
46;73
70;54
11;62
94;6
65;26
20;44
66;44
85;25
64;95
82;57
10;72
42;68
36;26
49;55
90;58
4;23
75;29
0;90
87;83
25;70
24;3
41;53
20;33
44;75
42;4
35;1
80;6
25;21
29;89
82;95
99;36
39;59
61;76
6;96
10;99
74;27
43;21
92;44
11;27
