49;37
67;12
35;33
66;25
54;80
60;54
56;44
60;78
89;51
92;6
73;90
6;71
53;36
62;79
20;87
72;29
90;82
72;6
48;3
43;12
32;29
1;93
5;97
64;42
53;90
0;65
81;15
87;80
49;13
50;28
20;18
58;47
74;87
14;67
34;3
41;4
14;55
65;52
46;15
29;90
4;40
49;11
12;83
18;46
1;42
87;40
4;74
16;84
7;9
96;53
69;71
26;84
36;91
1;84
76;13
54;42
96;75
81;58
75;68
87;86
71;14
27;52
55;75
53;71
87;88
2;22
62;31
26;2
74;41
97;65
46;39
99;54
9;57
92;72
99;21
46;98
11;60
93;59
88;25
70;30
38;98
96;11
63;90
58;71
35;51
39;79
42;35
4;69
71;98
17;81
32;43
73;1
47;62
51;82
41;59
80;11
86;54
20;9
88;63
22;95
