67;47
47;60
54;45
54;4
18;25
32;63
75;58
75;71
35;13
72;45
26;77
8;10
80;85
40;92
31;45
68;45
69;32
86;20
53;46
16;23
62;78
83;21
42;45
54;15
3;87
52;88
20;59
63;61
96;62
12;15
93;98
53;60
44;74
31;21
53;26
59;84
3;60
59;80
74;51
40;27
75;6
76;89
40;35
15;76
40;61
36;2
60;96
83;27
88;14
67;71
75;0
82;43
15;25
63;79
94;77
64;43
92;33
75;86
47;15
42;37
18;2
88;97
15;0
71;87
52;92
52;17
1;18
52;43
71;4
30;12
30;56
36;26
2;24
9;73
6;23
24;56
20;99
6;64
5;9
0;4
91;23
27;64
36;19
16;98
62;30
72;86
21;33
67;99
7;54
90;99
94;19
26;83
33;80
80;89
94;22
72;26
39;85
72;35
94;36
93;17
