18;87
27;61
78;47
66;21
81;66
27;20
59;50
7;32
25;71
22;76
83;84
55;98
36;52
68;77
10;89
89;49
13;74
52;88
38;47
47;34
77;62
58;32
68;71
3;62
26;58
5;32
39;94
25;15
74;80
45;96
20;29
66;60
85;84
76;37
79;88
9;96
4;99
7;42
0;22
34;93
99;41
89;32
16;94
59;80
90;18
63;24
7;86
56;57
13;34
94;22
53;6
87;43
72;17
4;34
12;85
20;16
9;64
90;23
72;48
23;17
31;7
98;59
31;63
29;8
87;16
96;99
76;1
16;57
43;49
45;46
63;64
38;51
21;20
75;52
55;42
17;44
29;69
50;32
38;93
52;41
77;38
74;2
85;95
39;2
94;86
50;40
29;35
42;65
48;37
74;32
12;11
42;87
29;71
91;43
44;18
81;71
74;65
70;92
23;28
14;54
