81;99
59;62
26;17
14;94
34;99
84;74
8;67
32;43
16;17
84;88
45;46
98;96
99;74
2;44
42;52
65;86
63;38
42;37
89;7
30;44
12;35
67;70
54;57
35;13
21;81
34;20
69;90
65;44
81;95
60;4
57;96
14;79
5;79
31;16
24;76
44;32
58;71
9;48
89;81
79;59
97;52
21;61
14;48
64;78
71;43
95;33
2;65
20;90
29;78
18;47
66;34
54;46
98;39
44;9
76;75
48;15
98;81
90;93
21;3
23;86
52;23
72;68
52;13
1;27
36;22
48;1
3;44
21;1
72;55
73;48
75;62
91;86
72;10
55;84
10;27
85;95
22;12
27;82
45;40
0;10
15;21
61;56
63;4
57;76
58;46
40;13
97;76
78;94
64;18
29;14
40;72
60;44
31;53
83;78
73;19
71;45
93;53
36;97
43;16
11;95
