87;40
0;39
1;12
36;15
32;35
84;88
27;23
73;42
1;91
23;39
95;73
96;35
20;17
17;41
64;71
51;25
83;41
88;56
1;61
86;96
44;8
60;17
56;29
3;10
62;76
82;64
70;61
29;64
86;29
25;71
36;98
68;38
25;13
25;57
63;90
17;11
72;10
69;99
68;58
81;65
72;80
34;42
44;0
79;88
26;55
51;38
19;46
35;64
74;99
90;51
62;99
22;5
16;26
12;31
47;41
29;42
12;10
3;39
1;18
94;57
67;77
23;25
20;94
23;95
7;99
51;96
72;82
39;69
88;41
93;63
67;99
34;20
0;20
75;62
19;66
3;20
78;96
93;70
73;79
76;54
17;8
21;92
68;92
75;2
99;33
60;61
95;43
51;6
2;42
39;48
6;99
11;32
83;32
24;23
11;60
42;75
46;81
52;33
18;68
39;16
