53;56
3;19
19;31
10;22
84;4
36;70
40;94
65;9
57;44
8;33
26;46
21;38
99;0
41;54
5;94
33;78
52;54
24;18
73;4
24;57
81;57
96;25
23;46
23;1
10;75
55;89
83;86
16;64
86;46
26;27
41;89
21;80
4;32
28;40
91;58
18;7
3;48
19;47
2;50
5;28
20;67
11;9
61;83
37;80
7;34
9;20
87;68
98;82
93;87
26;57
99;15
15;52
4;49
47;18
66;23
49;19
66;53
33;41
32;62
4;48
61;39
54;76
55;22
11;56
93;41
2;54
33;43
67;93
91;8
48;16
25;86
32;30
22;67
89;92
82;93
27;16
37;97
48;7
72;31
70;54
88;18
21;73
36;62
39;20
35;8
41;76
91;61
80;20
50;25
7;86
86;37
57;5
88;56
26;34
70;42
92;98
45;52
97;16
82;96
27;43
