15;30
12;2
11;95
26;50
68;60
33;55
79;14
14;89
59;87
42;18
72;2
76;47
48;97
1;24
3;14
0;44
19;8
27;61
2;87
22;48
89;33
40;91
13;44
27;83
16;49
21;12
11;22
80;14
92;72
72;44
65;96
16;93
14;35
14;1
40;13
14;34
75;15
9;41
48;28
98;63
23;56
18;87
39;22
50;68
24;54
28;65
37;10
33;47
78;42
42;93
57;97
24;70
29;2
14;38
78;30
72;13
94;40
99;67
82;13
90;30
52;79
28;99
40;34
95;51
31;91
72;5
6;24
10;23
30;87
47;74
60;69
87;65
6;92
83;36
65;70
35;55
44;54
10;93
45;67
28;6
29;41
42;96
12;81
10;12
63;46
63;33
10;82
29;71
24;5
40;29
44;12
85;43
96;47
10;51
64;98
18;32
23;62
65;44
95;42
3;4
