0;79
65;62
28;56
94;93
75;19
64;20
3;4
50;87
15;40
8;55
32;41
60;25
32;62
70;74
61;52
16;42
48;79
73;16
63;12
99;8
56;92
41;86
87;51
35;10
18;44
38;79
30;18
34;30
60;77
61;53
17;40
64;80
79;16
18;53
84;80
13;87
63;51
50;85
40;69
7;35
94;77
96;10
80;69
12;48
72;67
6;8
2;82
47;6
36;31
3;86
16;80
0;93
44;41
31;2
59;92
48;44
32;49
73;97
15;33
38;71
44;92
13;15
68;90
99;6
68;47
55;84
36;94
7;41
14;29
81;52
26;48
13;85
72;60
94;65
33;45
0;58
76;33
75;58
62;54
8;26
60;43
88;10
63;35
24;53
41;51
51;96
1;27
9;79
74;83
41;40
41;4
18;82
38;81
4;27
55;52
7;20
95;76
3;20
98;79
63;3
