17;14
43;47
30;33
49;61
42;33
1;43
88;38
48;50
52;80
77;57
75;22
10;68
40;66
75;40
74;3
22;39
65;76
94;9
40;49
1;33
80;7
43;96
8;91
21;74
45;77
36;62
93;15
56;43
3;80
43;3
41;91
43;83
16;25
44;64
77;35
64;46
34;94
66;26
13;86
18;38
90;52
72;77
42;74
67;31
5;77
76;79
46;7
73;32
29;66
89;93
3;33
71;21
42;53
64;35
44;96
35;33
69;64
47;95
95;4
71;97
55;83
66;43
95;83
31;35
32;12
62;83
32;92
28;51
30;43
55;19
28;59
95;12
32;97
77;12
87;91
40;62
49;22
96;45
39;45
89;58
34;18
37;69
33;91
87;22
72;45
49;23
26;43
65;26
48;29
44;91
30;84
34;3
86;71
88;83
23;95
53;48
15;36
83;30
58;41
71;45
