59;81
8;55
9;93
25;33
94;53
84;38
50;66
75;82
74;46
72;67
82;42
28;48
40;23
33;50
43;28
90;0
29;17
44;87
78;81
60;37
43;50
50;68
58;97
62;27
76;88
48;49
6;34
60;72
99;10
24;20
8;29
9;61
66;7
86;76
10;88
0;76
25;58
83;55
28;41
96;50
15;47
49;84
74;96
39;54
28;14
79;9
86;95
79;31
7;94
47;78
82;89
36;92
91;72
82;56
91;84
83;28
0;99
16;29
34;17
7;51
92;19
8;61
85;1
12;89
71;35
31;59
30;57
26;37
83;85
50;48
10;66
60;55
32;45
34;50
51;95
41;27
52;32
48;76
85;79
20;3
31;53
17;59
50;64
90;56
82;90
79;66
96;65
45;94
39;31
73;21
6;20
39;84
60;0
39;88
74;43
29;27
91;18
0;13
66;2
97;21
