59;38
47;73
57;33
21;11
43;99
97;50
68;16
80;94
73;32
20;39
5;72
5;49
47;51
96;68
30;69
8;14
90;28
12;52
43;22
93;45
22;26
52;26
0;1
84;98
88;22
40;55
68;18
20;62
24;29
74;56
34;96
64;2
52;88
4;66
29;1
72;95
32;69
46;15
41;20
27;35
64;14
72;47
67;94
25;80
34;19
41;72
21;42
47;22
29;99
33;51
17;1
31;46
87;74
40;90
53;95
39;8
56;96
32;31
23;52
36;32
78;19
29;25
86;15
48;30
78;64
37;32
68;12
35;6
84;39
21;90
60;57
28;0
3;1
34;80
55;47
93;16
13;62
35;92
6;68
41;68
30;34
15;76
96;83
83;85
13;99
50;94
88;8
6;29
14;19
39;80
37;49
83;43
76;81
0;77
63;39
78;27
76;17
81;79
38;89
18;78
