22;25
43;93
87;13
50;32
45;74
60;6
21;94
29;58
60;8
29;85
43;71
49;51
43;68
86;16
49;29
58;39
71;2
84;66
79;2
63;43
31;75
4;6
70;25
27;61
68;18
51;92
45;95
64;57
65;68
18;33
74;30
81;23
36;52
97;92
88;27
61;54
66;51
53;2
84;21
36;62
65;6
33;82
63;8
54;58
68;16
19;76
26;49
7;39
93;90
26;22
31;13
5;94
89;83
6;42
8;80
14;28
74;56
14;4
49;47
97;57
19;55
46;96
54;93
89;69
59;10
81;74
56;8
50;97
26;13
88;19
26;48
13;58
3;21
12;81
44;62
67;60
13;32
54;92
25;27
22;41
26;23
21;79
65;72
84;76
97;73
58;53
63;65
41;43
94;18
14;47
26;77
70;79
10;92
83;9
80;65
13;66
56;52
38;79
33;49
72;93
