22;70
62;91
38;19
77;21
2;82
60;95
0;64
45;44
10;91
87;28
0;91
40;47
96;65
95;56
65;69
83;54
29;19
84;93
80;41
3;97
2;17
40;33
4;20
72;73
74;26
62;3
50;64
6;36
55;84
95;26
33;22
72;93
88;72
93;66
51;38
13;55
45;60
42;29
78;11
4;50
45;80
63;51
11;22
41;25
0;74
36;17
2;92
63;73
95;46
23;35
7;59
74;71
25;16
15;82
16;26
40;93
77;75
50;26
86;24
47;84
47;25
27;74
50;69
19;15
61;96
96;93
28;66
87;12
25;32
78;32
12;37
0;92
28;75
1;41
17;56
82;35
32;64
66;40
75;97
97;26
77;55
75;20
13;47
15;38
11;94
16;74
44;73
39;0
94;1
49;39
66;81
21;19
4;14
90;47
63;84
44;25
22;61
19;5
62;47
87;82
