72;35
77;56
93;9
26;14
66;50
57;95
68;48
8;59
19;39
85;54
64;72
61;30
72;99
43;24
47;57
8;3
42;38
34;8
22;47
27;53
85;53
50;36
96;65
86;15
66;54
9;95
37;31
25;16
43;16
32;30
25;24
25;8
37;60
66;88
54;20
26;73
65;40
54;88
12;50
83;42
92;62
16;12
38;13
91;49
36;47
63;15
15;53
71;36
17;39
24;36
58;89
91;41
71;31
46;56
21;16
37;69
15;93
48;64
0;44
26;39
57;50
5;62
6;91
27;92
28;26
30;57
88;3
61;1
73;18
88;77
74;88
49;13
46;17
2;10
98;28
43;78
21;19
70;6
45;95
87;85
40;86
73;92
65;14
70;17
4;85
56;16
63;12
66;1
21;81
63;35
7;17
43;19
5;50
93;5
84;13
77;58
47;5
14;31
78;6
50;55
