55;45
2;29
13;8
63;14
83;14
79;20
55;2
37;75
53;26
15;93
10;40
47;59
66;45
69;4
90;52
11;86
38;89
40;43
95;58
39;9
24;73
71;40
87;80
2;25
23;76
39;78
70;37
45;38
6;3
56;47
82;23
60;20
25;83
84;95
18;32
29;46
24;93
74;65
6;16
30;12
25;93
52;94
70;92
0;55
17;46
71;50
67;46
92;4
78;89
3;9
67;20
94;57
87;92
69;62
55;39
32;82
98;77
75;94
14;37
32;94
8;67
34;44
40;59
21;92
90;85
57;17
34;13
20;50
80;47
78;11
29;3
29;64
54;70
64;84
17;27
61;4
33;3
71;25
23;54
9;12
73;11
35;61
99;0
94;50
69;36
2;20
25;39
0;80
46;5
72;66
35;27
7;14
74;41
36;29
47;86
39;13
67;27
55;49
31;56
44;42
