71;36
40;33
67;77
55;9
25;91
1;70
40;3
35;73
47;80
8;12
94;30
87;37
26;12
1;39
14;83
3;79
7;84
94;92
68;34
75;85
25;30
46;27
36;73
40;87
5;95
72;26
1;90
95;35
1;74
85;50
44;28
80;62
61;78
60;55
50;33
90;4
7;46
48;11
44;98
98;56
57;31
55;93
91;48
97;39
72;62
78;48
38;49
80;82
9;0
55;1
27;35
29;98
94;50
21;42
51;0
71;92
64;33
9;29
39;2
6;76
59;88
85;21
19;82
45;19
3;84
25;38
17;40
6;24
32;15
61;63
57;8
96;6
20;68
96;48
45;13
79;5
80;6
26;28
41;43
34;23
40;93
27;60
1;98
64;89
71;84
89;71
80;7
26;39
46;90
46;89
94;2
77;50
18;92
97;98
47;99
54;99
84;37
79;17
7;78
50;28
