78;43
72;5
44;18
7;60
98;43
91;10
5;23
76;31
45;32
90;66
86;51
75;68
36;59
42;88
12;4
38;70
13;45
40;4
45;75
63;74
6;51
9;41
91;14
55;78
54;70
4;72
26;77
43;54
43;92
43;37
92;63
51;40
28;93
35;29
14;11
19;89
90;31
25;73
93;58
94;66
88;8
79;91
20;65
48;11
33;10
98;83
64;16
12;49
91;63
73;14
57;20
37;34
30;14
47;34
94;42
73;55
43;1
77;16
15;28
9;25
27;96
74;89
54;83
85;89
29;0
21;64
36;0
62;58
43;74
72;32
67;5
42;83
62;34
66;52
9;26
98;74
38;20
9;69
78;9
76;5
67;34
59;47
85;87
55;39
14;88
11;58
77;51
80;44
3;15
18;79
35;54
97;75
36;87
25;65
62;43
22;82
3;55
54;12
57;12
56;96
