0;37
16;66
64;67
29;0
71;74
27;83
71;57
59;33
41;7
17;91
30;10
32;0
60;7
9;56
88;40
61;6
77;24
32;30
50;8
46;65
27;46
86;4
80;99
11;93
0;84
48;56
74;42
58;63
31;63
76;6
63;3
71;89
55;50
39;20
49;68
51;15
26;58
5;47
59;88
1;34
13;95
8;12
97;15
88;27
91;18
51;80
68;96
55;44
15;26
70;5
32;23
53;29
55;88
54;70
0;17
56;79
6;97
93;68
66;86
52;5
42;59
21;79
6;90
51;91
84;6
97;1
57;62
75;77
25;47
80;54
72;9
8;6
41;60
52;42
43;29
41;93
51;68
50;34
28;33
79;22
22;25
89;4
64;77
81;53
79;89
71;23
62;65
5;88
34;27
99;54
64;71
44;33
0;56
1;24
86;67
28;16
25;60
7;78
15;5
16;96
