23;39
81;34
62;64
5;13
34;49
66;73
97;88
74;14
55;29
45;93
9;93
31;53
45;47
66;95
30;60
53;49
9;29
60;94
28;7
66;90
65;32
62;87
34;62
35;67
24;91
15;87
5;8
58;60
22;93
59;5
14;31
87;45
78;5
55;13
45;89
2;19
79;24
68;32
27;82
2;92
47;80
93;20
13;11
39;3
25;3
14;59
7;10
29;35
36;98
83;45
74;1
38;0
11;48
27;14
34;65
8;19
86;42
21;44
46;3
62;21
20;70
99;98
73;93
60;82
42;2
75;45
1;51
21;7
69;16
11;69
6;13
88;20
21;49
18;21
98;12
24;54
92;22
57;59
22;54
57;54
49;29
17;50
53;95
1;83
99;3
2;91
30;23
85;86
95;54
78;58
66;89
71;14
92;9
61;6
78;25
82;4
96;80
90;24
20;89
96;11
