2;37
15;22
15;7
39;77
87;90
1;55
48;25
20;86
94;48
71;42
37;21
57;14
66;38
21;59
52;32
16;71
15;4
64;22
93;98
6;95
23;56
43;50
53;83
77;97
49;41
21;30
18;85
18;13
42;4
11;35
16;68
74;66
77;73
33;15
53;36
60;52
31;52
17;81
82;16
24;54
93;0
5;10
92;71
46;7
39;86
15;76
26;88
96;22
61;35
98;2
56;57
16;63
34;14
31;24
70;91
51;19
23;9
90;1
74;64
67;63
80;78
41;74
53;35
81;30
50;89
28;99
57;39
18;31
49;39
80;45
28;40
72;93
5;65
72;80
70;95
58;28
85;81
18;55
70;22
80;98
42;82
37;20
90;81
23;50
25;10
73;72
1;56
69;3
29;60
30;61
48;96
74;1
33;97
74;22
56;89
50;98
86;94
69;50
18;30
68;79
