17;0
69;16
54;77
29;70
74;93
75;58
60;33
11;44
76;78
87;65
44;55
4;86
24;32
99;28
13;38
74;49
24;54
3;17
20;83
95;20
77;2
33;45
24;57
85;19
73;62
8;92
77;78
64;66
34;77
9;63
51;38
94;7
43;7
59;74
0;70
70;69
50;9
6;18
85;98
89;98
77;93
51;65
90;5
30;20
79;94
79;7
16;8
70;39
87;35
19;84
82;22
54;6
83;66
48;85
49;75
94;58
36;85
36;75
60;46
60;32
10;97
44;15
96;70
12;20
18;47
19;44
98;74
94;13
85;73
83;52
67;21
14;56
46;54
41;67
26;23
17;16
37;36
35;9
65;13
36;30
94;91
29;76
66;54
65;1
27;94
81;56
48;24
26;73
38;98
68;84
41;16
18;73
73;63
44;99
19;75
34;91
84;83
87;36
54;4
21;3
