51;89
15;30
97;56
68;59
1;32
91;0
23;25
96;2
5;41
2;27
75;47
21;86
39;1
75;64
55;99
97;19
9;33
47;77
81;32
57;96
32;16
6;32
34;84
67;98
16;93
1;72
11;12
84;9
2;8
30;24
87;53
74;79
92;12
36;87
61;79
51;99
90;6
56;48
36;20
66;34
19;2
12;60
53;15
50;21
80;41
8;23
5;45
25;30
95;66
82;23
77;4
18;3
21;71
57;51
36;55
65;36
60;4
53;60
7;10
53;62
53;50
49;17
65;53
83;97
17;4
80;21
10;75
99;39
7;68
41;49
71;6
83;49
18;70
26;76
20;76
72;57
30;70
65;89
98;2
39;55
18;43
97;10
13;51
25;96
78;87
13;59
42;31
17;84
33;95
82;43
98;42
92;30
60;13
5;67
83;2
6;89
93;43
27;40
46;52
61;62
