28;47
6;48
2;62
23;20
95;77
69;30
1;81
30;96
61;45
68;7
5;91
96;58
60;27
89;2
12;89
31;70
51;20
84;97
41;16
62;6
95;6
81;84
52;88
35;11
50;80
37;81
28;60
45;19
38;34
60;59
61;51
1;69
87;93
88;34
31;80
87;40
89;31
27;26
79;33
13;16
97;46
10;32
33;83
99;49
67;91
1;78
30;58
37;82
60;85
61;22
67;37
94;0
34;23
9;14
96;67
36;23
2;4
54;39
76;27
98;84
39;16
21;86
71;69
84;71
31;74
90;55
53;45
73;68
71;10
76;40
7;21
37;97
93;0
13;49
49;77
58;74
1;32
9;63
15;70
2;29
47;60
17;96
75;28
18;36
68;80
63;1
47;95
78;66
78;97
16;12
68;75
57;70
42;96
30;29
25;69
71;31
20;73
11;48
78;99
98;23
