47;6
87;72
64;85
57;15
52;67
5;13
38;28
57;32
8;44
5;15
76;59
41;10
25;44
30;95
34;98
24;32
16;60
35;32
76;58
11;31
15;86
80;15
62;80
14;63
40;54
54;81
67;42
57;34
98;76
66;63
90;84
54;86
39;97
94;34
39;18
54;65
72;1
46;11
53;58
99;12
93;15
70;56
32;14
34;96
56;74
47;38
18;72
79;39
7;36
29;3
32;58
54;59
82;11
38;22
55;91
12;32
84;0
68;27
8;45
24;16
96;90
56;77
15;44
71;88
7;65
19;26
52;22
49;37
59;28
62;9
85;25
81;45
26;40
2;23
30;14
59;0
91;26
19;52
6;8
61;52
22;51
68;17
59;91
52;47
43;45
95;70
42;51
99;83
21;84
7;84
6;72
61;1
96;94
19;42
49;51
33;30
41;84
84;36
16;27
44;16
