48;60
27;85
74;99
74;8
5;75
73;77
11;12
61;35
75;96
4;58
56;13
99;83
68;20
89;79
67;70
11;66
53;81
86;51
54;7
82;44
64;0
88;82
77;79
61;93
52;72
69;23
81;20
58;76
84;15
3;43
44;64
31;88
50;66
73;82
39;33
8;15
52;32
92;38
65;98
62;67
94;77
22;57
85;1
9;55
13;63
50;83
99;53
37;18
79;33
31;95
43;27
75;84
25;11
1;14
32;71
10;60
54;12
10;98
95;22
19;75
6;27
73;72
38;10
10;40
77;88
54;26
91;5
76;8
19;9
3;80
80;19
16;13
92;6
31;57
99;39
88;43
92;88
89;51
89;46
0;36
61;96
11;5
37;26
46;19
76;14
56;47
62;10
1;84
97;66
28;9
45;74
79;9
64;26
6;3
76;75
42;61
29;93
85;59
69;26
46;95
