3;1
3;60
94;63
98;55
64;18
1;61
64;28
25;86
93;66
81;96
89;73
69;99
55;94
53;91
55;12
21;1
10;17
18;37
53;27
50;84
58;90
35;13
82;92
65;48
2;10
15;18
90;49
92;85
22;72
97;26
77;78
28;80
53;66
47;67
0;51
1;43
79;91
13;89
79;28
95;40
55;27
41;69
9;26
90;7
84;82
57;39
40;41
10;99
41;12
83;12
32;75
38;98
32;58
39;7
63;38
71;18
42;33
40;33
27;98
81;37
73;66
75;57
92;54
20;18
76;73
62;33
23;69
11;85
26;61
51;81
38;60
30;24
83;54
75;24
17;93
27;19
48;70
52;27
52;91
47;89
30;93
75;66
63;7
23;58
22;52
83;2
29;66
96;85
60;75
16;95
45;51
17;12
35;44
14;99
68;52
33;22
40;45
14;2
45;25
47;36
