32;0
60;69
98;46
9;49
82;31
53;48
94;62
4;52
21;59
4;90
41;21
22;43
5;35
71;47
13;17
5;85
39;98
90;69
32;22
0;11
41;24
45;90
7;42
60;51
73;71
62;31
81;5
15;47
74;45
71;50
18;86
7;95
89;63
51;48
95;15
35;62
24;51
26;30
29;98
14;39
99;91
50;51
79;0
50;73
56;15
87;9
71;29
46;52
44;36
47;90
1;93
90;66
60;29
96;40
87;88
97;27
22;83
66;28
23;38
72;96
69;25
58;14
56;85
71;38
63;61
37;28
96;84
55;48
25;85
73;83
86;37
74;55
21;83
72;31
50;17
87;65
63;48
14;15
92;42
34;4
65;9
96;41
70;56
14;87
3;95
47;92
50;86
3;6
7;23
94;55
44;61
80;56
26;23
74;61
69;34
25;32
25;3
21;34
87;92
50;19
