88;75
34;15
78;40
66;86
56;86
81;65
25;14
16;40
32;83
29;88
25;62
90;16
39;61
96;45
90;7
67;85
77;10
76;84
96;56
51;14
48;67
96;20
46;30
81;26
36;82
42;23
75;30
55;45
49;48
97;37
79;62
83;20
99;76
3;67
47;56
70;79
38;62
60;90
87;24
39;46
57;83
21;46
6;51
94;23
75;59
43;11
91;54
80;63
64;92
83;51
90;93
49;38
96;22
93;81
94;13
77;87
78;97
51;94
78;90
11;56
93;53
49;21
39;43
33;79
26;70
38;12
16;30
90;10
16;18
96;62
28;9
74;72
38;98
25;11
74;96
23;55
86;15
66;7
26;12
5;61
90;24
85;25
61;32
80;47
46;27
51;44
56;27
14;88
71;85
9;74
57;61
16;20
4;98
6;61
69;12
15;16
6;64
79;20
10;12
33;82
