58;14
53;45
11;66
57;47
3;41
33;85
23;96
64;21
12;93
84;80
41;10
40;1
74;26
30;48
88;48
34;15
30;69
86;78
67;30
57;54
0;9
3;47
80;51
74;42
53;35
77;74
46;94
39;78
39;25
2;26
32;0
16;63
36;93
87;80
12;26
35;84
98;68
8;76
36;56
56;99
46;9
49;11
50;24
82;66
64;62
28;78
87;30
88;3
16;93
64;17
2;85
54;45
72;8
10;5
49;79
82;80
64;90
71;77
44;2
95;47
30;21
9;18
22;98
63;64
8;26
85;25
9;85
56;95
14;26
75;14
22;89
3;34
75;21
43;28
74;95
28;17
47;38
78;27
49;26
76;53
21;31
35;87
89;0
26;15
90;54
99;51
94;45
65;13
91;28
29;52
25;73
72;50
28;9
15;69
13;50
83;98
62;90
15;98
16;77
99;23
