40;3
29;20
3;49
5;63
92;78
42;2
58;78
77;37
47;3
26;60
8;69
23;36
83;0
69;67
50;70
34;19
31;43
47;79
16;43
16;67
65;66
27;46
18;97
42;3
52;67
95;49
80;93
44;2
45;87
44;94
47;71
41;60
39;98
90;31
18;16
4;80
60;45
4;48
82;13
88;13
5;57
95;48
25;62
94;91
24;3
56;64
7;54
58;73
29;68
31;58
20;26
10;83
98;1
44;7
67;0
3;13
0;90
35;59
49;7
55;56
84;70
33;65
4;30
33;31
48;52
4;71
76;53
31;73
9;13
16;60
67;7
76;14
11;19
11;98
94;64
47;69
77;0
40;52
59;80
22;11
99;49
10;26
63;65
77;40
73;32
87;69
6;57
58;66
69;48
37;53
23;73
28;89
94;79
28;95
14;58
98;79
8;95
15;3
59;17
59;27
