53;26
2;88
34;41
0;74
91;66
0;28
64;29
63;31
28;78
79;40
24;70
7;32
28;68
67;70
23;76
59;18
94;40
23;59
85;20
54;45
87;91
48;51
86;3
7;97
62;85
7;85
63;65
67;1
14;59
46;0
68;15
20;67
26;48
17;27
41;42
99;62
91;12
27;51
19;67
17;82
32;82
99;75
25;49
24;47
64;62
75;60
93;43
29;34
15;74
8;38
99;85
68;51
93;36
46;35
91;63
22;75
48;90
3;4
96;1
11;74
26;56
20;69
6;26
32;78
26;15
21;91
44;79
53;29
96;39
10;7
49;3
40;65
19;1
62;38
73;29
38;44
29;18
26;90
35;14
36;24
28;14
28;61
24;98
8;62
2;7
40;73
4;37
98;25
26;63
79;7
28;46
67;9
90;67
94;39
90;1
32;0
93;45
49;47
13;96
26;81
